dialogue_id	source_file	label	map	speaker	context	tags	text	notes	original_hash
data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc::BattleFrontier_BattlePalaceLobby_Text_LikeToRecordMatch	data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc	BattleFrontier_BattlePalaceLobby_Text_LikeToRecordMatch	BattleFrontier_BattlePalaceLobby		LikeToRecordMatch		Would you like to record your latest\nBATTLE PALACE match on your\lFRONTIER PASS?		7ec5e2fabfd60e0e
data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc::BattleFrontier_BattlePalaceLobby_Text_RulesAreListed	data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc	BattleFrontier_BattlePalaceLobby_Text_RulesAreListed	BattleFrontier_BattlePalaceLobby		RulesAreListed		The BATTLE HALL rules are listed.		ff26ec70ef334748
data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc::BattleFrontier_BattlePalaceLobby_Text_ReadWhichHeading	data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc	BattleFrontier_BattlePalaceLobby_Text_ReadWhichHeading	BattleFrontier_BattlePalaceLobby		ReadWhichHeading		Which heading do you want to read?		d05a999e425173c1
data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc::BattleFrontier_BattlePalaceLobby_Text_ExplainRulesBasics	data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc	BattleFrontier_BattlePalaceLobby_Text_ExplainRulesBasics	BattleFrontier_BattlePalaceLobby		ExplainRulesBasics		Here, POKéMON are required to think\nand battle by themselves.\pUnlike in the wild, POKéMON that live\nwith people behave differently\ldepending on their nature.		4328230f473dec02
data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc::BattleFrontier_BattlePalaceLobby_Text_ExplainRulesNature	data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc	BattleFrontier_BattlePalaceLobby_Text_ExplainRulesNature	BattleFrontier_BattlePalaceLobby		ExplainRulesNature		Depending on its nature, a POKéMON\nmay prefer to attack no matter what.\pAnother POKéMON may prefer to protect\nitself from any harm.\pYet another may enjoy vexing or\nconfounding its foes.\pDue to its nature, a POKéMON\nwill have favorite moves that it is good\lat using.\pIt may also dislike certain moves that\nit has trouble using.		197650bc46f2ed8d
data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc::BattleFrontier_BattlePalaceLobby_Text_ExplainRulesMoves	data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc	BattleFrontier_BattlePalaceLobby_Text_ExplainRulesMoves	BattleFrontier_BattlePalaceLobby		ExplainRulesMoves		There are offensive moves that inflict\ndirect damage on the foe.\pThere are defensive moves that are\nused to prepare for enemy attacks or\lused to heal HP and so on.\pThere are also other somewhat-odd\nmoves that may enfeeble the foes with\lstat problems including poison and \lparalysis.\pPOKéMON will consider using moves in\nthese three categories.		8e2d8fd7475e473f
data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc::BattleFrontier_BattlePalaceLobby_Text_ExplainRulesUnderpowered	data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc	BattleFrontier_BattlePalaceLobby_Text_ExplainRulesUnderpowered	BattleFrontier_BattlePalaceLobby		ExplainRulesUnderpowered		When not under command by its TRAINER,\na POKéMON may be unable to effectively\luse certain moves.\pA POKéMON is not good at using any\nmove that it dislikes.\pIf a POKéMON only knows moves that\ndo not match its nature, it will often\lbe unable to live up to its potential.		69f3d72a2afa0f3a
data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc::BattleFrontier_BattlePalaceLobby_Text_ExplainRulesWhenInDanger	data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc	BattleFrontier_BattlePalaceLobby_Text_ExplainRulesWhenInDanger	BattleFrontier_BattlePalaceLobby		ExplainRulesWhenInDanger		Depending on its nature, a POKéMON may\nstart using moves that don't match its\lnature when it is in trouble.\pIf a POKéMON begins behaving oddly\nin a pinch, watch it carefully.		992ac7e26d5c933c
data/maps/BattleFrontier_BattlePikeCorridor/scripts.inc::BattleFrontier_BattlePikeCorridor_Text_YourChallengeHasBegun	data/maps/BattleFrontier_BattlePikeCorridor/scripts.inc	BattleFrontier_BattlePikeCorridor_Text_YourChallengeHasBegun	BattleFrontier_BattlePikeCorridor		YourChallengeHasBegun		Your Battle Choice challenge\nhas now begun…		4a9a8a1654b2f10b
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_WelcomeToBattlePike	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_WelcomeToBattlePike	BattleFrontier_BattlePikeLobby		WelcomeToBattlePike		Where the luck of TRAINERS\nis put to the test…\pWelcome to the BATTLE PIKE…\pI am your guide to the BATTLE PIKE…		0452fa794a906f34
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_TakeChallenge	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_TakeChallenge	BattleFrontier_BattlePikeLobby		TakeChallenge		Would you like to take the Battle\nChoice challenge?		da69368a45cdab7e
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_ExplainBattlePike	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_ExplainBattlePike	BattleFrontier_BattlePikeLobby		ExplainBattlePike		Here we conduct an event we call\nthe Battle Choice.\pThe Battle Choice rules are very\nsimple…\pChoose one of three paths and make\nyour way to the goal room at the end\lof the BATTLE PIKE. It's that simple.\pHowever, what happens on the chosen\npath depends entirely on the luck\lof the challenger…\pIf you reach the goal, you will be\nrewarded with Battle Points.\pIf you want to interrupt your\nchallenge, please have a word with\lour staff in the big rooms on the way.\pIf you don't save before interrupting,\nyou will be disqualified.		345eebb07b11a15f
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_LookForwardToSeeingYou	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_LookForwardToSeeingYou	BattleFrontier_BattlePikeLobby		LookForwardToSeeingYou		We look forward to seeing you\non another occasion…		b343e64daf3f554d
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_WhichChallengeMode	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_WhichChallengeMode	BattleFrontier_BattlePikeLobby		WhichChallengeMode		You have the choice of two courses,\nLevel 50 and Open Level.\lWhich will you challenge?		0d9ac9ab58a1d8e6
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_NotEnoughValidMonsLv50	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_NotEnoughValidMonsLv50	BattleFrontier_BattlePikeLobby		NotEnoughValidMonsLv50		I beg your pardon, but…\pYou do not have three eligible\nPOKéMON for the Battle Choice event.\pYou must have three different POKéMON\nof Level 50 or less to enter.\pThey also must be holding different\nkinds of items.\pEGGS{STR_VAR_1} ineligible.\pPlease come see me when\nyou are ready…		6e6c78e404c9615f
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_NotEnoughValidMonsLvOpen	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_NotEnoughValidMonsLvOpen	BattleFrontier_BattlePikeLobby		NotEnoughValidMonsLvOpen		I beg your pardon, but…\pYou do not have three eligible\nPOKéMON for the Battle Choice event.\pYou must have three different\nPOKéMON to enter.\pThey also must be holding different\nkinds of items.\pEGGS{STR_VAR_1} ineligible.\pPlease come see me when\nyou are ready…		89159793fde01daf
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_PleaseChooseThreeMons	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_PleaseChooseThreeMons	BattleFrontier_BattlePikeLobby		PleaseChooseThreeMons		Please choose the three POKéMON\nyou wish to enter in the challenge…		3d44596dd0d212a1
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_SaveBeforeChallenge	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_SaveBeforeChallenge	BattleFrontier_BattlePikeLobby		SaveBeforeChallenge		Before starting your Battle Choice\nchallenge, I must save the game.\lIs that acceptable?		866673f6ca53fbc5
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_StepThisWay	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_StepThisWay	BattleFrontier_BattlePikeLobby		StepThisWay		Please step this way…		d0c77c5d043b8887
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_ChallengeEndedRecordResults	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_ChallengeEndedRecordResults	BattleFrontier_BattlePikeLobby		ChallengeEndedRecordResults		Your challenge has ended…\pI shall record your results.\nPlease wait…		0982f320cae71ced
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_PossessLuckInAbundance	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_PossessLuckInAbundance	BattleFrontier_BattlePikeLobby		PossessLuckInAbundance		You have completed the challenge…\pI must say… You seem to possess luck\nin abundance…		3af3f709662d7689
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_ShallRecordResults	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_ShallRecordResults	BattleFrontier_BattlePikeLobby		ShallRecordResults		I shall record your results.\nPlease wait…		2884b2837c25cae9
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_AwardYouTheseBattlePoints2	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_AwardYouTheseBattlePoints2	BattleFrontier_BattlePikeLobby		AwardYouTheseBattlePoints2		To commemorate your completion of\nthe Battle Choice challenge, we award\lyou these Battle Point(s)…		638e9e5d1476ef5d
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_ReachedBattlePointLimit	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_ReachedBattlePointLimit	BattleFrontier_BattlePikeLobby		ReachedBattlePointLimit		You appear to have reached the limit\nfor Battle Points…\pPlease exchange some Battle Points\nfor prizes, then return…		32b5727fc8b85075
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_FailedToSaveBeforeQuitting	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_FailedToSaveBeforeQuitting	BattleFrontier_BattlePikeLobby		FailedToSaveBeforeQuitting		I beg your pardon, but…\pYou failed to save before you quit\nyour challenge the last time.\pBecause of that, your challenge so far\nhas been disqualified. I am sorry…		89fb72b88644c3ba
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_SnatchedVictoryFromQueen	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_SnatchedVictoryFromQueen	BattleFrontier_BattlePikeLobby		SnatchedVictoryFromQueen		Congratulations…\pYou have snatched victory from the\nPIKE QUEEN and cleared the event…		ccd29d1027a63e5b
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_AwardYouTheseBattlePoints	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_AwardYouTheseBattlePoints	BattleFrontier_BattlePikeLobby		AwardYouTheseBattlePoints		In recognition of your amazing luck,\nwe award you these Battle Point(s)…		345c0aa56265670e
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_OneRoomAwayFromGoal	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_OneRoomAwayFromGoal	BattleFrontier_BattlePikeLobby		OneRoomAwayFromGoal		Arrgh! I blew my chance!\nI was one room away from the goal!\pIn this place, you'd better watch out\nfor poison, freezing, and so on.		9d82c329172033cf
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_NeverHadToBattleTrainer	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_NeverHadToBattleTrainer	BattleFrontier_BattlePikeLobby		NeverHadToBattleTrainer		I've completed the challenge 10 times\nnow, but I've never had to battle\la TRAINER once.		525c8243b927257a
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_ThinkAbilitiesUsefulHere	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_ThinkAbilitiesUsefulHere	BattleFrontier_BattlePikeLobby		ThinkAbilitiesUsefulHere		Listen! Listen!\pDon't you think that the special\nabilities of POKéMON will be useful\lhere?		324accc855a46ae3
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_TrainersWhicheverPathIChoose	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_TrainersWhicheverPathIChoose	BattleFrontier_BattlePikeLobby		TrainersWhicheverPathIChoose		What is this weird place?\nI can't figure it out at all!\pI've taken the challenge a bunch\nof times, but all I ever do is run into\lTRAINERS whichever path I choose.		5b22445594647b11
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_RulesAreListed	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_RulesAreListed	BattleFrontier_BattlePikeLobby		RulesAreListed		The Battle Choice's rules are listed.		723d8486945c831f
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_ReadWhichHeading	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_ReadWhichHeading	BattleFrontier_BattlePikeLobby		ReadWhichHeading		Which heading do you want to read?		d05a999e425173c1
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_ExplainPokenavBagRules	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_ExplainPokenavBagRules	BattleFrontier_BattlePikeLobby		ExplainPokenavBagRules		The BAG and POKéNAV may not be used\nduring a Battle Choice challenge.		110ce929efa87ff1
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_ExplainHeldItemRules	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_ExplainHeldItemRules	BattleFrontier_BattlePikeLobby		ExplainHeldItemRules		During a Battle Choice challenge,\nany BERRY or HERB held by POKéMON\lwill be effective only once.		de5d6cc97f43d48d
data/maps/BattleFrontier_BattlePikeLobby/scripts.inc::BattleFrontier_BattlePikeLobby_Text_ExplainMonOrderRules	data/maps/BattleFrontier_BattlePikeLobby/scripts.inc	BattleFrontier_BattlePikeLobby_Text_ExplainMonOrderRules	BattleFrontier_BattlePikeLobby		ExplainMonOrderRules		During a Battle Choice challenge,\nthe sequence of POKéMON cannot be\lchanged.\pThe sequence must be set before\nstarting your challenge.		c6d94c39f2b3c940
data/maps/BattleFrontier_BattlePikeRoomFinal/scripts.inc::BattleFrontier_BattlePikeRoomFinal_Text_CongratsThisWayPlease	data/maps/BattleFrontier_BattlePikeRoomFinal/scripts.inc	BattleFrontier_BattlePikeRoomFinal_Text_CongratsThisWayPlease	BattleFrontier_BattlePikeRoomFinal		CongratsThisWayPlease		Congratulations…\nNow, this way, please…		78e5dcb9d6f799a0
data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc::BattleFrontier_BattlePikeRoomNormal_Text_WillRestoreToFullHealth	data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc	BattleFrontier_BattlePikeRoomNormal_Text_WillRestoreToFullHealth	BattleFrontier_BattlePikeRoomNormal		WillRestoreToFullHealth		Welcome…\nYou must be commended for your luck…\pYour POKéMON shall be restored\nto full health…		206c3d778d247e01
data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc::BattleFrontier_BattlePikeRoomNormal_Text_EnjoyRestOfChallenge	data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc	BattleFrontier_BattlePikeRoomNormal_Text_EnjoyRestOfChallenge	BattleFrontier_BattlePikeRoomNormal		EnjoyRestOfChallenge		I urge you to enjoy the rest of your\nBattle Choice challenge…		879edba7c3d8676c
data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc::BattleFrontier_BattlePikeRoomNormal_Text_WillRestoreOneMon	data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc	BattleFrontier_BattlePikeRoomNormal_Text_WillRestoreOneMon	BattleFrontier_BattlePikeRoomNormal		WillRestoreOneMon		Ah, you're a lucky one.\nI'm in somewhat-good spirits now.\pI will restore one of your POKéMON\nto full health.		248bf24af767b5fe
data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc::BattleFrontier_BattlePikeRoomNormal_Text_BestOfLuckFarewell	data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc	BattleFrontier_BattlePikeRoomNormal_Text_BestOfLuckFarewell	BattleFrontier_BattlePikeRoomNormal		BestOfLuckFarewell		The best of luck to you.\nFarewell.		ff01f34f03dc7c1e
data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc::BattleFrontier_BattlePikeRoomNormal_Text_CareForBattleWillRestoreMons	data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc	BattleFrontier_BattlePikeRoomNormal_Text_CareForBattleWillRestoreMons	BattleFrontier_BattlePikeRoomNormal		CareForBattleWillRestoreMons		Excuse me…\pWould you care for a battle?\nI'll restore your POKéMON if you win.		31d06fc91ddc71bc
data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc::BattleFrontier_BattlePikeRoomNormal_Text_NowShallWe	data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc	BattleFrontier_BattlePikeRoomNormal_Text_NowShallWe	BattleFrontier_BattlePikeRoomNormal		NowShallWe		Very well…\nNow, shall we?		28ebfe0079ba3d5d
data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc::BattleFrontier_BattlePikeRoomNormal_Text_HowUnsportingOfYou	data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc	BattleFrontier_BattlePikeRoomNormal_Text_HowUnsportingOfYou	BattleFrontier_BattlePikeRoomNormal		HowUnsportingOfYou		I see…\nHow unsporting of you…		8f431940579baa9d
data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc::BattleFrontier_BattlePikeRoomNormal_Text_WillRestoreMonsAsPromised	data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc	BattleFrontier_BattlePikeRoomNormal_Text_WillRestoreMonsAsPromised	BattleFrontier_BattlePikeRoomNormal		WillRestoreMonsAsPromised		Magnificent…\pAs promised, I shall restore your\nPOKéMON to full health.		8c80d7c224cda19d
data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc::BattleFrontier_BattlePikeRoomNormal_Text_BestOfLuckFarewell2	data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc	BattleFrontier_BattlePikeRoomNormal_Text_BestOfLuckFarewell2	BattleFrontier_BattlePikeRoomNormal		BestOfLuckFarewell2		The best of luck to you.\nFarewell.		ff01f34f03dc7c1e
